date,equity
2019-10-21,0.8133918353158728
2019-10-22,0.8183773832641622
2019-10-23,0.8281767481278643
2019-10-24,0.8377677256177474
2019-10-25,0.8174002353791912
2019-10-28,0.809366501514242
2019-10-29,0.9113638103546075
2019-10-30,0.9016083430769756
2019-10-31,0.9113402725313717
2019-11-01,0.9136796515855529
2019-11-04,0.9760496408087219
2019-11-05,0.98278385229175
2019-11-06,0.9362467325685575
2019-11-07,0.9041678805209443
2019-11-08,0.9163496463477947
2019-11-11,0.877262387866984
2019-11-12,0.9304070018345929
2019-11-13,0.9128469498323062
2019-11-14,0.9305210190608013
2019-11-15,0.9693184020528778
2019-11-18,0.9709577305918574
2019-11-19,0.9636776510757784
2019-11-20,0.9724774327297872
2019-11-21,0.9776301803096441
2019-11-22,0.9744084596551779
2019-11-25,0.9947652429600751
2019-11-26,0.9691438269438737
2019-11-27,0.968712515695533
2019-11-28,0.968712515695533
2019-11-29,0.9613120502630758
2019-12-02,0.9717902124523742
2019-12-03,0.987995440169341
2019-12-04,1.0045053916568993
2019-12-05,0.9985541787779613
2019-12-06,1.0344971758213322
2019-12-09,1.058172019087507
2019-12-10,1.0743511529078151
2019-12-11,1.0542999660048016
2019-12-12,1.0785597441336499
2019-12-13,1.041508016518692
2019-12-16,1.037639058446548
2019-12-17,1.0752854697680228
2019-12-18,1.102597918974825
2019-12-19,1.1339371705665784
2019-12-20,1.1231181174526668
2019-12-23,1.1281809132687795
2019-12-24,1.1232152370382709
2019-12-25,1.1232152370382709
2019-12-26,1.1178529002953688
2019-12-27,1.1054746326580756
2019-12-30,1.0941568709323677
2019-12-31,1.117625653469208
2020-01-01,1.117625653469208
2020-01-02,1.053033800121037
2020-01-03,1.055427122752347
2020-01-06,1.0632373555196684
2020-01-07,1.0904217214811296
2020-01-08,1.082121629485043
2020-01-09,1.0747792581816387
2020-01-10,1.0619993400516714
2020-01-13,1.0531738400873287
2020-01-14,1.0671862793351092
2020-01-15,1.0700808506698396
2020-01-16,1.087965283877865
2020-01-17,1.0829654190716413
2020-01-20,1.0829654190716413
2020-01-21,1.0708213372355537
2020-01-22,1.0604359343570462
2020-01-23,1.0641562163263005
2020-01-24,1.0600984115949388
2020-01-27,1.0591145403325497
2020-01-28,1.0709157540831629
2020-01-29,1.0511157889420681
2020-01-30,1.0776639029067336
2020-01-31,1.0894572752136393
2020-02-03,1.1035274301201687
2020-02-04,1.1109816528064298
2020-02-05,1.1306458073329186
2020-02-06,1.1120808712649706
2020-02-07,1.1086354793277233
2020-02-10,1.1288666264126723
2020-02-11,1.135633404855011
2020-02-12,1.1252792704715306
2020-02-13,1.1219777673536822
2020-02-14,1.1043543320289355
2020-02-17,1.1043543320289355
2020-02-18,1.1080311807179142
2020-02-19,1.1136379410855626
2020-02-20,1.1233671944847234
2020-02-21,1.1101330968243488
2020-02-24,1.1155661768962803
2020-02-25,1.0985742676949903
2020-02-26,1.07815535218338
2020-02-27,1.0936448407167647
2020-02-28,1.17808499856541
2020-03-02,1.2068869834371905
2020-03-03,1.190558363506139
2020-03-04,1.2257657094336452
2020-03-05,1.2145315089572242
2020-03-06,1.232303365471992
2020-03-09,1.4386187522885747
2020-03-10,1.5254549963134372
2020-03-11,1.501813198911748
2020-03-12,1.4230204668228748
2020-03-13,1.5712108347632439
2020-03-16,1.8547652251728408
2020-03-17,2.060140645510695
2020-03-18,1.9847676485767625
2020-03-19,2.296091656967697
2020-03-20,2.320008549275009
2020-03-23,2.193601467538352
2020-03-24,2.321122634898957
2020-03-25,2.380164498523139
2020-03-26,2.5483674407466035
2020-03-27,2.648057718925725
2020-03-30,2.73834641650735
2020-03-31,2.642073070435995
2020-04-01,2.6922217540321998
2020-04-02,2.779281639935127
2020-04-03,2.822766640905898
2020-04-06,2.951059839371719
2020-04-07,3.1128453625775214
2020-04-08,3.264545351281629
2020-04-09,3.167426675448304
2020-04-10,3.167426675448304
2020-04-13,3.023050238120401
2020-04-14,2.966008482380801
2020-04-15,3.022982208030201
2020-04-16,2.9529596203075736
2020-04-17,3.1755945673789885
2020-04-20,3.3245613122185844
2020-04-21,3.387179363804164
2020-04-22,3.367305515279467
2020-04-23,3.4620486231917833
2020-04-24,3.523239718332664
2020-04-27,3.671442966079316
2020-04-28,3.520284662307681
2020-04-29,3.8167692178217654
2020-04-30,3.836061692840728
2020-05-01,3.702003430990141
2020-05-04,3.841456703630988
2020-05-05,3.8198702058285763
2020-05-06,3.668030406915192
2020-05-07,3.75329613582545
2020-05-08,3.879600993847275
2020-05-11,3.8267297121043695
2020-05-12,3.67183584226201
2020-05-13,3.4737002896114166
2020-05-14,3.7138009436846797
2020-05-15,3.7592148846818594
2020-05-18,3.788142619746151
2020-05-19,3.7378533696818446
2020-05-20,3.7152875482769327
2020-05-21,3.7939345977245607
2020-05-22,3.850555945113563
2020-05-25,3.850555945113563
2020-05-26,4.006757499959654
2020-05-27,4.05135752537179
2020-05-28,3.897478610728646
2020-05-29,3.882814694646104
2020-06-01,4.096954246990938
2020-06-02,4.040213785316559
2020-06-03,4.005581524937466
2020-06-04,4.104744627615207
2020-06-05,4.16166512637136
2020-06-08,4.318646981094523
2020-06-09,4.28657142769554
2020-06-10,4.152276773509809
2020-06-11,4.0627463782217665
2020-06-12,3.9942712514701264
2020-06-15,4.269855727250063
2020-06-16,4.20100916029881
2020-06-17,4.141385656757796
2020-06-18,4.1983501259474485
2020-06-19,4.1095604194423245
2020-06-22,4.203287086892686
2020-06-23,4.169666051319332
2020-06-24,3.9545006923868726
2020-06-25,4.1275599665520675
2020-06-26,4.0089513057003705
2020-06-29,3.992823796541083
2020-06-30,3.9288014400598543
2020-07-01,3.9151663920341893
2020-07-02,3.8173514672020468
2020-07-03,3.8173514672020468
2020-07-06,3.757718961177761
2020-07-07,3.680104885412838
2020-07-08,3.7197822985301086
2020-07-09,3.5991527304475452
2020-07-10,3.846021407429217
2020-07-13,3.783597853482708
2020-07-14,3.9257327447100394
2020-07-15,3.958329325185958
2020-07-16,4.016733344209686
2020-07-17,3.964562590265407
2020-07-20,3.8925840728009407
2020-07-21,3.9900453197602253
2020-07-22,4.016254291895987
2020-07-23,4.011837329658311
2020-07-24,4.0145683721692365
2020-07-27,4.012354051751895
2020-07-28,4.181627789289454
2020-07-29,4.14059053974661
2020-07-30,4.169430103762714
2020-07-31,4.243087114555994
2020-08-03,4.3362817862221315
2020-08-04,4.515722856483277
2020-08-05,4.50165795300348
2020-08-06,4.671408071622519
2020-08-07,4.694944466684282
2020-08-10,4.770837411509548
2020-08-11,4.657380520998673
2020-08-12,4.470491954428241
2020-08-13,4.500576565976722
2020-08-14,4.588835989559488
2020-08-17,4.584081338976411
2020-08-18,4.5491483818422465
2020-08-19,4.573760700908493
2020-08-20,4.591500055279913
2020-08-21,4.571014637907959
2020-08-24,4.710108810584493
2020-08-25,4.652262070971942
2020-08-26,4.569194548585407
2020-08-27,4.510585273220699
2020-08-28,4.656701498259631
2020-08-31,4.588274659061232
2020-09-01,4.627180101735692
2020-09-02,4.676577304379307
2020-09-03,4.6013024450536
2020-09-04,4.619461762006721
2020-09-07,4.619461762006721
2020-09-08,4.549359726293
2020-09-09,4.505985132552444
2020-09-10,4.470196330092457
2020-09-11,4.51003978963433
2020-09-14,4.56379584924424
2020-09-15,4.433229305529291
2020-09-16,4.531346655996435
2020-09-17,4.59031273408807
2020-09-18,4.526067305248224
2020-09-21,4.579510848060345
2020-09-22,4.524498123827363
2020-09-23,4.381146007388854
2020-09-24,4.38225282565726
2020-09-25,4.409199638658249
2020-09-28,4.512902144817292
2020-09-29,4.428371427033653
2020-09-30,4.432455145424215
2020-10-01,4.442264882981524
2020-10-02,4.666000161150074
2020-10-05,4.688116445392543
2020-10-06,4.672103962543694
2020-10-07,4.756917124398672
2020-10-08,4.784170079987039
2020-10-09,4.7555925439457845
2020-10-12,4.693504389981477
2020-10-13,4.7324993517030105
2020-10-14,4.711222595125621
2020-10-15,4.7720813673212845
2020-10-16,4.7288372557165435
2020-10-19,4.6755632161148055
2020-10-20,4.71628966231024
2020-10-21,4.685838786363403
2020-10-22,4.824736692994946
2020-10-23,4.853829276866327
2020-10-26,4.702131694912574
2020-10-27,4.6628637370078305
2020-10-28,4.581218073261736
2020-10-29,4.66457590612961
2020-10-30,4.562873732131864
2020-11-02,4.707348317743999
2020-11-03,4.776777578424414
2020-11-04,4.735661704563958
2020-11-05,4.8302522465711295
2020-11-06,4.796601519089205
2020-11-09,5.2570497524044
2020-11-10,5.247599462519445
2020-11-11,5.371239452138704
2020-11-12,5.23790125337784
2020-11-13,5.382909808569165
2020-11-16,5.428475890894397
2020-11-17,5.524729454163685
2020-11-18,5.387256827704357
2020-11-19,5.519357211360046
2020-11-20,5.463182611782692
2020-11-23,5.575928907264258
2020-11-24,5.755947913530608
2020-11-25,5.791624285932391
2020-11-26,5.791624285932391
2020-11-27,5.772769467611488
2020-11-30,5.67727872466193
2020-12-01,5.512105007005077
2020-12-02,5.663931996417912
2020-12-03,5.604401610846835
2020-12-04,5.693283295775758
2020-12-07,5.6900823494841575
2020-12-08,5.816509574545121
2020-12-09,5.697672078409101
2020-12-10,5.80058963275674
2020-12-11,5.60432471395394
2020-12-14,5.3200501268463505
2020-12-15,5.41392915649018
2020-12-16,5.385662597679698
2020-12-17,5.300523025681639
2020-12-18,5.206665992176887
2020-12-21,5.368202289306975
2020-12-22,5.333851843343912
2020-12-23,5.490628625143035
2020-12-24,5.4303047163094265
2020-12-25,5.4303047163094265
2020-12-28,5.41994205191922
2020-12-29,5.352809045990535
2020-12-30,5.41612615995066
2020-12-31,5.4023107118117935
2021-01-01,5.4023107118117935
2021-01-04,5.402148507826665
2021-01-05,5.508283892476568
2021-01-06,5.657159221099024
2021-01-07,5.606695367246479
2021-01-08,5.42701181888003
2021-01-11,5.533543973481323
2021-01-12,5.611569624417875
2021-01-13,5.552884837456067
2021-01-14,5.6233348374751575
2021-01-15,5.578501656521635
2021-01-18,5.578501656521635
2021-01-19,5.704700608568254
2021-01-20,5.6538330741867915
2021-01-21,5.636849040065152
2021-01-22,5.729016879652978
2021-01-25,5.7799332100086644
2021-01-26,5.83719995530818
2021-01-27,5.7584220590302895
2021-01-28,5.722576684986286
2021-01-29,5.847096484491465
2021-02-01,5.9685499134952575
2021-02-02,6.030773918617469
2021-02-03,6.075985385715217
2021-02-04,6.0079368737946846
2021-02-05,5.987393088349056
2021-02-08,6.039436502368438
2021-02-09,6.118532671011969
2021-02-10,6.39297061278153
2021-02-11,6.416817352140357
2021-02-12,6.452575169918041
2021-02-15,6.452575169918041
2021-02-16,6.4445209704069235
2021-02-17,6.406749048512175
2021-02-18,6.356230452942046
2021-02-19,6.496815600504446
2021-02-22,6.66924635610069
2021-02-23,6.710745318054283
2021-02-24,6.811887365228541
2021-02-25,6.580029480691031
2021-02-26,6.59663916978317
2021-03-01,6.6300223738868596
2021-03-02,6.644964030104516
2021-03-03,6.506156045696708
2021-03-04,6.224787796125142
2021-03-05,6.204326933279548
2021-03-08,6.309784168801079
2021-03-09,6.492822926147975
2021-03-10,6.546431375337527
2021-03-11,6.675084501671044
2021-03-12,6.726785769311604
2021-03-15,6.93376922151824
2021-03-16,6.85978831694637
2021-03-17,7.007416026591277
2021-03-18,7.027684802857934
2021-03-19,7.054960678516287
2021-03-22,6.873775753389002
2021-03-23,6.746361348173373
2021-03-24,6.52322526203349
2021-03-25,6.726118826051266
2021-03-26,6.933726213758437
2021-03-29,6.921941675671927
2021-03-30,7.0920641748538085
2021-03-31,7.128687786471164
2021-04-01,7.209594243335507
2021-04-02,7.209594243335507
2021-04-05,7.238069964035864
2021-04-06,7.316066349565688
2021-04-07,7.301595478310153
2021-04-08,7.226309344633842
2021-04-09,7.28440717077546
2021-04-12,7.217313191899482
2021-04-13,7.143866970865958
2021-04-14,7.269021081826012
2021-04-15,7.254495965704055
2021-04-16,7.128664573856309
2021-04-19,7.199489059363677
2021-04-20,7.0165648834669545
2021-04-21,7.168335211082556
2021-04-22,7.173896766022647
2021-04-23,7.33001600487224
2021-04-26,7.427143265497975
2021-04-27,7.478337999057499
2021-04-28,7.679925391044251
2021-04-29,7.653533851569905
2021-04-30,7.553846425911386
2021-05-03,7.5543578273989285
2021-05-04,7.694320005668861
2021-05-05,7.72396381603807
2021-05-06,7.708611859246345
2021-05-07,7.693063916078565
2021-05-10,7.625100918808449
2021-05-11,7.816605165042013
2021-05-12,7.446603276733736
2021-05-13,7.536885374280458
2021-05-14,7.539888904659201
2021-05-17,7.954292825414926
2021-05-18,7.864703460172693
2021-05-19,8.055930937022818
2021-05-20,8.169054152764673
2021-05-21,8.174014206701905
2021-05-24,8.245894428200675
2021-05-25,8.2093749130658
2021-05-26,8.41614474847567
2021-05-27,8.439881290884015
2021-05-28,8.440291948985665
2021-05-31,8.440291948985665
2021-06-01,8.501361560618179
2021-06-02,8.68160204713327
2021-06-03,8.574003579333876
2021-06-04,8.607826889471772
2021-06-07,8.683056235566431
2021-06-08,8.756800624557142
2021-06-09,8.912563888534814
2021-06-10,8.800974002281876
2021-06-11,9.002619620048616
2021-06-14,8.984843981684485
2021-06-15,9.048246399699806
2021-06-16,9.035992563267307
2021-06-17,8.983652385408355
2021-06-18,8.877540269874219
2021-06-21,9.025594013028751
2021-06-22,9.0084555252447
2021-06-23,8.951834631337164
2021-06-24,8.968860868096007
2021-06-25,9.048506043486855
2021-06-28,9.064984531849529
2021-06-29,8.956487666879946
2021-06-30,8.921409362452883
2021-07-01,9.002687849064055
2021-07-02,8.997785054328453
2021-07-05,8.997785054328453
2021-07-06,8.762769257082343
2021-07-07,8.774481600863812
2021-07-08,8.843908775034604
2021-07-09,8.901142589235018
2021-07-12,9.02592582971968
2021-07-13,8.89907223420366
2021-07-14,8.83152790110756
2021-07-15,8.674925460229288
2021-07-16,8.36438761699436
2021-07-19,8.54464883390201
2021-07-20,8.694898337313864
2021-07-21,8.821495866215312
2021-07-22,8.702567475382859
2021-07-23,8.707961990103431
2021-07-26,8.761505178481464
2021-07-27,8.839811925935948
2021-07-28,9.020557409900029
2021-07-29,9.043906527204651
2021-07-30,8.923268865030636
2021-08-02,8.833305946948485
2021-08-03,8.792729372457762
2021-08-04,8.801310840691144
2021-08-05,8.834708001032052
2021-08-06,8.897208752058635
2021-08-09,8.840295386623271
2021-08-10,9.047600364352649
2021-08-11,8.9457612277914
2021-08-12,8.965604945593386
2021-08-13,8.927186488425937
2021-08-16,8.950726885720274
2021-08-17,8.813879242554588
2021-08-18,8.768935226428065
2021-08-19,8.906729039185107
2021-08-20,9.029604771077484
2021-08-23,8.92327784962107
2021-08-24,9.041803932193643
2021-08-25,9.055487721318187
2021-08-26,9.099759451011805
2021-08-27,9.299217625131423
2021-08-30,9.365791288958574
2021-08-31,9.41915358582973
2021-09-01,9.430821989778153
2021-09-02,9.516520998229145
2021-09-03,9.505480528525435
2021-09-06,9.505480528525435
2021-09-07,9.485672896213915
2021-09-08,9.66072812673528
2021-09-09,9.81430037815799
2021-09-10,9.700858482402573
2021-09-13,9.783138809840079
2021-09-14,9.634540540499085
2021-09-15,9.8567243427826
2021-09-16,9.95602983063393
2021-09-17,9.870947331454703
2021-09-20,9.947659089372507
2021-09-21,9.84577349892442
2021-09-22,9.850956691013154
2021-09-23,9.99796017195025
2021-09-24,10.077559093562982
2021-09-27,10.085666026474286
2021-09-28,10.044811014073844
2021-09-29,9.824865880634686
2021-09-30,9.68577962652315
2021-10-01,9.847034083869016
2021-10-04,9.910175617913634
2021-10-05,10.05459815602727
2021-10-06,10.141729880453653
2021-10-07,10.195903120970218
2021-10-08,10.202202281041028
2021-10-11,10.049478508484897
2021-10-12,10.01320291616189
2021-10-13,10.072738756918687
2021-10-14,10.104811734837773
2021-10-15,9.951750058865294
2021-10-18,9.998261612449689
2021-10-19,9.979610297424424
2021-10-20,10.115382053091883
2021-10-21,10.019580501428244
2021-10-22,10.077984537885328
2021-10-25,10.18327260440098
2021-10-26,10.10317841260749
2021-10-27,9.929922899232917
2021-10-28,9.948744619176546
2021-10-29,9.910245373907408
2021-11-01,10.061825427050666
2021-11-02,10.304317587542004
2021-11-03,10.503332197991824
2021-11-04,11.219240062898393
2021-11-05,11.27029440641298
2021-11-08,11.315779884890956
2021-11-09,11.064107572019115
2021-11-10,11.25073493500539
2021-11-11,11.392117170343152
2021-11-12,11.404850078460342
2021-11-15,11.346337942120503
2021-11-16,11.365040217587145
2021-11-17,11.285695279199807
2021-11-18,11.114730141279807
2021-11-19,11.025425882381752
2021-11-22,10.938282869258169
2021-11-23,11.247167944056457
2021-11-24,11.135265718928775
2021-11-25,11.135265718928775
2021-11-26,10.94665702232391
2021-11-29,10.979558422039496
2021-11-30,10.893846806037317
2021-12-01,10.826407571283688
2021-12-02,10.996670151040846
2021-12-03,11.002208310144333
2021-12-06,10.935641113347765
2021-12-07,11.173273373160741
2021-12-08,11.199549771046904
2021-12-09,11.1331353700341
2021-12-10,10.9399680876271
2021-12-13,11.054052792070696
2021-12-14,11.238906974416945
2021-12-15,11.518119178995747
2021-12-16,11.919912582299467
2021-12-17,11.921636134321625
2021-12-20,11.996534683102825
2021-12-21,12.284007026431384
2021-12-22,12.558260780428533
2021-12-23,12.603847424536358
2021-12-24,12.603847424536358
2021-12-27,12.83087223864814
2021-12-28,13.1752127051402
2021-12-29,13.100635386810872
2021-12-30,13.114588207483632
2021-12-31,12.986382413155042
2022-01-03,13.526727533075935
2022-01-04,13.851453613794492
2022-01-05,13.317267382456128
2022-01-06,13.300521694617682
2022-01-07,13.355153462780603
2022-01-10,13.616187759485511
2022-01-11,13.96264582001884
2022-01-12,14.072291331125822
2022-01-13,14.212716531267981
2022-01-14,14.49004352676657
2022-01-17,14.49004352676657
2022-01-18,14.131471143946062
2022-01-19,13.704288449754127
2022-01-20,13.19612445181234
2022-01-21,13.073083289996069
2022-01-24,13.599767645102636
2022-01-25,13.737770934622716
2022-01-26,13.549436648873517
2022-01-27,13.389129532542324
2022-01-28,13.874591698810981
2022-01-31,14.11275524277973
2022-02-01,14.37800367589413
2022-02-02,14.465597567581165
2022-02-03,14.401044470298418
2022-02-04,14.355734303863988
2022-02-07,14.448613290698702
2022-02-08,14.75015410068048
2022-02-09,14.909314224528844
2022-02-10,14.922683967410126
2022-02-11,14.662846353675864
2022-02-14,14.721774482200571
2022-02-15,15.13334010096066
2022-02-16,14.921992261892672
2022-02-17,14.684863083426235
2022-02-18,14.313510037677853
2022-02-21,14.313510037677853
2022-02-22,14.45317562339943
2022-02-23,14.024855965828404
2022-02-24,15.537315778184874
2022-02-25,16.18415458323707
2022-02-28,16.941910336394503
2022-03-01,17.122402762661125
2022-03-02,17.446329237657913
2022-03-03,17.677106636790082
2022-03-04,17.595194264951434
2022-03-07,16.911072184142867
2022-03-08,17.138581718424703
2022-03-09,17.26424211776653
2022-03-10,17.6862470031314
2022-03-11,17.524876940019166
2022-03-14,17.121231986057744
2022-03-15,17.728731014818525
2022-03-16,17.924127256845345
2022-03-17,18.10900544826924
2022-03-18,17.801067555930867
2022-03-21,17.6057797516459
2022-03-22,17.5215295479723
2022-03-23,17.235938275831778
2022-03-24,17.895132140269503
2022-03-25,18.148801742466755
2022-03-28,18.40341788396507
2022-03-29,18.561461153646054
2022-03-30,18.554195568841415
2022-03-31,18.440599368852375
2022-04-01,18.816261585953296
2022-04-04,19.045678656295223
2022-04-05,18.5130425780983
2022-04-06,18.284951396542745
2022-04-07,18.307137719722032
2022-04-08,18.27453566523183
2022-04-11,18.19371773510236
2022-04-12,17.82289129921209
2022-04-13,18.192982102503965
2022-04-14,18.11060058686566
2022-04-15,18.11060058686566
2022-04-18,18.355214776010957
2022-04-19,18.59441684451712
2022-04-20,18.591176302594643
2022-04-21,17.352810830812576
2022-04-22,17.038994569808292
2022-04-25,17.664138571728493
2022-04-26,17.429055556840318
2022-04-27,17.636688695271395
2022-04-28,18.06890492126726
2022-04-29,17.70310058973629
2022-05-02,17.684022577973874
2022-05-03,17.8584762247421
2022-05-04,18.420357962649994
2022-05-05,18.10818049499173
2022-05-06,18.036366115846786
2022-05-09,17.43781715735146
2022-05-10,16.99367572803832
2022-05-11,16.712035714891257
2022-05-12,17.123189203359992
2022-05-13,17.4893804894082
2022-05-16,17.514996798215854
2022-05-17,17.79010095416337
2022-05-18,17.259067916457415
2022-05-19,17.327743969752998
2022-05-20,17.010332135137755
2022-05-23,17.92421071742609
2022-05-24,17.73832010620672
2022-05-25,19.87216817935009
2022-05-26,20.432400908447974
2022-05-27,20.912860346164795
2022-05-30,20.912860346164795
2022-05-31,20.83217438222966
2022-06-01,20.64908424863814
2022-06-02,21.531922699353565
2022-06-03,21.26672788066739
2022-06-06,20.874278813053536
2022-06-07,21.30551170188022
2022-06-08,21.248189584681356
2022-06-09,20.49020617747739
2022-06-10,19.80395020674402
2022-06-13,19.305401659734077
2022-06-14,19.199501604593433
2022-06-15,19.282333989898845
2022-06-16,18.787153658070107
2022-06-17,18.919993140314027
2022-06-20,18.919993140314027
2022-06-21,19.130057701748946
2022-06-22,20.00110374333218
2022-06-23,20.50827559506652
2022-06-24,21.13612503552229
2022-06-27,20.966813085083217
2022-06-28,20.47984760156233
2022-06-29,20.170732640405006
2022-06-30,19.73258400048805
2022-07-01,19.996575737162615
2022-07-04,19.996575737162615
2022-07-05,20.607132298591917
2022-07-06,20.725397211888982
2022-07-07,21.32986444634787
2022-07-08,21.211645918280087
2022-07-11,20.935759455304392
2022-07-12,21.11791610053492
2022-07-13,21.298749451974263
2022-07-14,21.40801589744573
2022-07-15,21.52060171979139
2022-07-18,21.59112805940129
2022-07-19,22.309528351876057
2022-07-20,23.171749777704072
2022-07-21,23.55588688067475
2022-07-22,23.35685018984074
2022-07-25,23.33277367947593
2022-07-26,23.4046151894668
2022-07-27,23.810269603669447
2022-07-28,24.708673175863126
2022-07-29,24.3760369931326
2022-08-01,24.578364223307666
2022-08-02,25.059890833395958
2022-08-03,25.50827482631282
2022-08-04,25.33538101725859
2022-08-05,25.976789360619318
2022-08-08,26.49197504382285
2022-08-09,25.884990800067342
2022-08-10,26.388385353531838
2022-08-11,26.552466950896736
2022-08-12,26.932195841581624
2022-08-15,27.254943536110396
2022-08-16,27.711346022966747
2022-08-17,27.686355576308806
2022-08-18,28.3753447170294
2022-08-19,27.835103877965476
2022-08-22,27.273481310811455
2022-08-23,27.270445717113706
2022-08-24,27.97099426731803
2022-08-25,28.98726353736904
2022-08-26,27.124071086626998
2022-08-29,26.708372711284834
2022-08-30,25.71424530559164
2022-08-31,24.97637059146475
2022-09-01,25.095709193245174
2022-09-02,24.395530189475757
2022-09-05,24.395530189475757
2022-09-06,24.018729754708332
2022-09-07,25.045044176768954
2022-09-08,26.113496412846473
2022-09-09,26.075248153170683
2022-09-12,26.017389328224976
2022-09-13,25.839744759317437
2022-09-14,25.796737595054083
2022-09-15,25.672527460876662
2022-09-16,25.628986134048475
2022-09-19,26.399421874309542
2022-09-20,25.941901293432327
2022-09-21,24.812007101325797
2022-09-22,24.071154433526818
2022-09-23,24.091025146898623
2022-09-26,23.170976826199816
2022-09-27,22.74084984261041
2022-09-28,23.691410024449787
2022-09-29,22.615265296580954
2022-09-30,22.430984874217025
2022-10-03,22.978369573771225
2022-10-04,24.071160400140073
2022-10-05,24.362282534696604
2022-10-06,23.52570227403043
2022-10-07,23.294143170620217
2022-10-10,22.78582103452175
2022-10-11,22.704014804564853
2022-10-12,22.730057927931405
2022-10-13,23.727777919031865
2022-10-14,23.080147324281874
2022-10-17,22.899585159415324
2022-10-18,23.004954415878263
2022-10-19,22.851440767765844
2022-10-20,22.592236659179846
2022-10-21,23.16085148576085
2022-10-24,23.70381734420709
2022-10-25,25.02156557285842
2022-10-26,25.0160802256373
2022-10-27,24.956674476952134
2022-10-28,25.921466202944355
2022-10-31,26.398620904182433
2022-11-01,25.766770355669518
2022-11-02,25.069334796519325
2022-11-03,25.15780795948612
2022-11-04,25.408498107558323
2022-11-07,24.862413242461283
2022-11-08,25.017527631789214
2022-11-09,24.435832879773784
2022-11-10,26.067773047533887
2022-11-11,26.706239762268428
2022-11-14,26.55047609020375
2022-11-15,26.70947953548092
2022-11-16,26.21934011448628
2022-11-17,27.322362955371236
2022-11-18,27.34846700199291
2022-11-21,27.16595246790505
2022-11-22,27.436017654612556
2022-11-23,27.506888617766432
2022-11-24,27.506888617766432
2022-11-25,27.733412270796276
2022-11-28,27.096355011259913
2022-11-29,26.869811244197976
2022-11-30,27.151498783936212
2022-12-01,27.214114043853314
2022-12-02,27.536370579124966
2022-12-05,27.08428743466508
2022-12-06,27.355488202220666
2022-12-07,27.572316512523134
2022-12-08,27.570036261685708
2022-12-09,27.354614128953326
2022-12-12,27.686961841002734
2022-12-13,26.654115534421344
2022-12-14,26.550865525153398
2022-12-15,26.347553874226968
2022-12-16,26.02013022433885
2022-12-19,25.60988964833207
2022-12-20,25.741023981600637
2022-12-21,25.952374800313237
2022-12-22,25.870940299984667
2022-12-23,26.27128543919398
2022-12-26,26.27128543919398
2022-12-27,25.751634142519563
2022-12-28,25.358939319505872
2022-12-29,25.869102649638496
2022-12-30,26.412587601593067
2023-01-02,26.412587601593067
2023-01-03,26.07289861737404
2023-01-04,26.927573263525055
2023-01-05,27.459601708443888
2023-01-06,28.20674621682865
2023-01-09,27.813137029824496
2023-01-10,28.06357942591602
2023-01-11,27.935625824700296
2023-01-12,27.94264195706225
2023-01-13,28.212125347261235
2023-01-16,28.212125347261235
2023-01-17,28.138135792119705
2023-01-18,27.510757168738913
2023-01-19,27.14767089037254
2023-01-20,28.1313548477993
2023-01-23,29.346760202893915
2023-01-24,29.465811310015816
2023-01-25,29.769632638130936
2023-01-26,29.879044238403313
2023-01-27,30.050997510948623
2023-01-30,30.03801495360822
2023-01-31,30.904157662223867
2023-02-01,32.080859548608075
2023-02-02,32.613589834068684
2023-02-03,33.093831757610914
2023-02-06,32.96129542571681
2023-02-07,33.589897657688454
2023-02-08,33.60592668364334
2023-02-09,32.825424281911374
2023-02-10,33.287399405922294
2023-02-13,33.959282191525794
2023-02-14,34.73931887980677
2023-02-15,35.38098994919646
2023-02-16,34.43022868129126
2023-02-17,34.12568206181819
2023-02-20,34.12568206181819
2023-02-21,33.121415797791634
2023-02-22,33.043233602712775
2023-02-23,33.87758571882132
2023-02-24,34.27604494854603
2023-02-27,34.109090006591174
2023-02-28,33.463601157893535
2023-03-01,33.15162340891021
2023-03-02,33.569962870812724
2023-03-03,33.565828471473964
2023-03-06,32.65989124041304
2023-03-07,32.15612106055375
2023-03-08,32.14557757765144
2023-03-09,31.106489397661186
2023-03-10,30.424300259875707
2023-03-13,30.585351691207162
2023-03-14,30.631664453127144
2023-03-15,31.287697751266666
2023-03-16,31.90994061716841
2023-03-17,31.31922419444406
2023-03-20,31.607883053356073
2023-03-21,32.08573802294362
2023-03-22,31.13537259314268
2023-03-23,30.282495979223846
2023-03-24,31.041946618359393
2023-03-27,30.429040488418757
2023-03-28,30.892644252590703
2023-03-29,31.189149597874973
2023-03-30,30.959456585577236
2023-03-31,31.485566686443512
2023-04-03,31.123723813348185
2023-04-04,30.63311884233142
2023-04-05,30.46385520645587
2023-04-06,30.62150922571496
2023-04-07,30.62150922571496
2023-04-10,31.033084206529786
2023-04-11,31.30057966037186
2023-04-12,30.134196499471813
2023-04-13,29.90068744657438
2023-04-14,29.15361079048987
2023-04-17,29.850670257363902
2023-04-18,29.53885953845547
2023-04-19,29.874357327007917
2023-04-20,29.52231461917179
2023-04-21,29.569570513629245
2023-04-24,29.921248060309782
2023-04-25,29.002771003821007
2023-04-26,28.7189963119564
2023-04-27,29.156869643567262
2023-04-28,30.351064877647595
2023-05-01,30.486725463412654
2023-05-02,30.232105640087934
2023-05-03,29.179599493390832
